keep,label,canonical,duplicate,trusted
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g18_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g18_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g08_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g08_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g08_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g08_c02.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g08_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g08_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g09_c07.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g09_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g09_c07.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g09_c07.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g09_c07.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g09_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g11_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g11_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g11_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g11_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g11_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g11_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g01_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g01_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g01_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g01_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g01_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g01_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g10_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g10_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g10_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g10_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g10_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g10_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c03.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c03.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c03.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c05.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c05.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c05.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c05.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c05.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c05.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c05.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c05.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c02.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c02.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c02.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c05.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c05.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c05.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c05.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c07.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c07.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c07.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c07.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c06.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c06.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c06.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c06.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c06.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c06.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c06.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c06.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c03.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c03.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c03.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c03.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c03.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c03.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c07.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c07.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c07.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c07.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c07.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c07.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c07.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c07.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c07.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c05.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c05.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c05.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c05.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c05.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c02.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c02.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c02.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c03.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c03.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c03.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c03.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c03.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c03.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c06.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c06.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c06.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c06.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c06.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c06.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c06.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c06.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g04_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g04_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g04_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c04.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g14_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c04.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g14_c04.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c04.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g14_c04.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c06.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g22_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c06.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g22_c06.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c06.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g22_c06.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g15_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g15_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g15_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c01.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g05_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c01.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g05_c01.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c01.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g05_c01.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c03.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c03.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c03.avi,True
YES,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c03.avi,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c03.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c02.avi,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g23_c02.avi,True
,bench_press,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g23_c02.avi,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g23_c02.avi,True
