label,name,size,copies,labels_in_group,parent,path
bench_press,v_BenchPress_g06_c07.avi,242518,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c07.avi
bench_press,v_BenchPress_g06_c07.avi,242518,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c07.avi
bench_press,v_BenchPress_g06_c07.avi,242518,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c07.avi
bench_press,v_BenchPress_g17_c02.avi,190492,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c02.avi
bench_press,v_BenchPress_g17_c02.avi,190492,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c02.avi
bench_press,v_BenchPress_g17_c02.avi,190492,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c02.avi
bench_press,v_BenchPress_g07_c02.avi,233156,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c02.avi
bench_press,v_BenchPress_g07_c02.avi,233156,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c02.avi
bench_press,v_BenchPress_g07_c02.avi,233156,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c02.avi
bench_press,v_BenchPress_g07_c03.avi,233646,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c03.avi
bench_press,v_BenchPress_g07_c03.avi,233646,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c03.avi
bench_press,v_BenchPress_g07_c03.avi,233646,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c03.avi
bench_press,v_BenchPress_g17_c03.avi,180780,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c03.avi
bench_press,v_BenchPress_g17_c03.avi,180780,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c03.avi
bench_press,v_BenchPress_g17_c03.avi,180780,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c03.avi
bench_press,v_BenchPress_g21_c01.avi,557758,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g21_c01.avi
bench_press,v_BenchPress_g21_c01.avi,557758,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g21_c01.avi
bench_press,v_BenchPress_g21_c01.avi,557758,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g21_c01.avi
bench_press,v_BenchPress_g06_c06.avi,274926,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c06.avi
bench_press,v_BenchPress_g06_c06.avi,274926,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c06.avi
bench_press,v_BenchPress_g06_c06.avi,274926,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c06.avi
bench_press,v_BenchPress_g20_c04.avi,631242,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c04.avi
bench_press,v_BenchPress_g20_c04.avi,631242,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c04.avi
bench_press,v_BenchPress_g20_c04.avi,631242,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c04.avi
bench_press,v_BenchPress_g20_c06.avi,291576,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c06.avi
bench_press,v_BenchPress_g20_c06.avi,291576,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c06.avi
bench_press,v_BenchPress_g20_c06.avi,291576,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c06.avi
bench_press,v_BenchPress_g16_c04.avi,662794,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g16_c04.avi
bench_press,v_BenchPress_g16_c04.avi,662794,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g16_c04.avi
bench_press,v_BenchPress_g16_c04.avi,662794,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g16_c04.avi
bench_press,v_BenchPress_g06_c04.avi,684872,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c04.avi
bench_press,v_BenchPress_g06_c04.avi,684872,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c04.avi
bench_press,v_BenchPress_g06_c04.avi,684872,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c04.avi
bench_press,v_BenchPress_g21_c03.avi,297472,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g21_c03.avi
bench_press,v_BenchPress_g21_c03.avi,297472,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g21_c03.avi
bench_press,v_BenchPress_g21_c03.avi,297472,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g21_c03.avi
bench_press,v_BenchPress_g07_c01.avi,242118,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c01.avi
bench_press,v_BenchPress_g07_c01.avi,242118,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c01.avi
bench_press,v_BenchPress_g07_c01.avi,242118,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c01.avi
bench_press,v_BenchPress_g17_c01.avi,190300,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c01.avi
bench_press,v_BenchPress_g17_c01.avi,190300,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c01.avi
bench_press,v_BenchPress_g17_c01.avi,190300,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c01.avi
bench_press,v_BenchPress_g21_c02.avi,350394,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g21_c02.avi
bench_press,v_BenchPress_g21_c02.avi,350394,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g21_c02.avi
bench_press,v_BenchPress_g21_c02.avi,350394,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g21_c02.avi
bench_press,v_BenchPress_g06_c05.avi,357662,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c05.avi
bench_press,v_BenchPress_g06_c05.avi,357662,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c05.avi
bench_press,v_BenchPress_g06_c05.avi,357662,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c05.avi
bench_press,v_BenchPress_g16_c05.avi,403050,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g16_c05.avi
bench_press,v_BenchPress_g16_c05.avi,403050,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g16_c05.avi
bench_press,v_BenchPress_g16_c05.avi,403050,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g16_c05.avi
bench_press,v_BenchPress_g20_c07.avi,268304,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c07.avi
bench_press,v_BenchPress_g20_c07.avi,268304,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c07.avi
bench_press,v_BenchPress_g20_c07.avi,268304,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c07.avi
bench_press,v_BenchPress_g16_c01.avi,350918,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g16_c01.avi
bench_press,v_BenchPress_g16_c01.avi,350918,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g16_c01.avi
bench_press,v_BenchPress_g16_c01.avi,350918,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g16_c01.avi
bench_press,v_BenchPress_g06_c01.avi,201140,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c01.avi
bench_press,v_BenchPress_g06_c01.avi,201140,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c01.avi
bench_press,v_BenchPress_g06_c01.avi,201140,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c01.avi
bench_press,v_BenchPress_g20_c03.avi,294636,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c03.avi
bench_press,v_BenchPress_g20_c03.avi,294636,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c03.avi
bench_press,v_BenchPress_g20_c03.avi,294636,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c03.avi
bench_press,v_BenchPress_g07_c04.avi,793404,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c04.avi
bench_press,v_BenchPress_g07_c04.avi,793404,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c04.avi
bench_press,v_BenchPress_g07_c04.avi,793404,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c04.avi
bench_press,v_BenchPress_g17_c04.avi,831992,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c04.avi
bench_press,v_BenchPress_g17_c04.avi,831992,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c04.avi
bench_press,v_BenchPress_g17_c04.avi,831992,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c04.avi
bench_press,v_BenchPress_g17_c05.avi,464954,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c05.avi
bench_press,v_BenchPress_g17_c05.avi,464954,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c05.avi
bench_press,v_BenchPress_g17_c05.avi,464954,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c05.avi
bench_press,v_BenchPress_g07_c05.avi,406658,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c05.avi
bench_press,v_BenchPress_g07_c05.avi,406658,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c05.avi
bench_press,v_BenchPress_g07_c05.avi,406658,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c05.avi
bench_press,v_BenchPress_g20_c02.avi,266298,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c02.avi
bench_press,v_BenchPress_g20_c02.avi,266298,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c02.avi
bench_press,v_BenchPress_g20_c02.avi,266298,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c02.avi
bench_press,v_BenchPress_g06_c02.avi,197734,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c02.avi
bench_press,v_BenchPress_g06_c02.avi,197734,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c02.avi
bench_press,v_BenchPress_g06_c02.avi,197734,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c02.avi
bench_press,v_BenchPress_g16_c02.avi,330998,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g16_c02.avi
bench_press,v_BenchPress_g16_c02.avi,330998,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g16_c02.avi
bench_press,v_BenchPress_g16_c02.avi,330998,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g16_c02.avi
bench_press,v_BenchPress_g17_c07.avi,196342,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c07.avi
bench_press,v_BenchPress_g17_c07.avi,196342,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c07.avi
bench_press,v_BenchPress_g17_c07.avi,196342,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c07.avi
bench_press,v_BenchPress_g07_c07.avi,259562,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c07.avi
bench_press,v_BenchPress_g07_c07.avi,259562,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c07.avi
bench_press,v_BenchPress_g07_c07.avi,259562,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c07.avi
bench_press,v_BenchPress_g21_c04.avi,845494,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g21_c04.avi
bench_press,v_BenchPress_g21_c04.avi,845494,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g21_c04.avi
bench_press,v_BenchPress_g21_c04.avi,845494,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g21_c04.avi
bench_press,v_BenchPress_g07_c06.avi,279068,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g07_c06.avi
bench_press,v_BenchPress_g07_c06.avi,279068,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g07_c06.avi
bench_press,v_BenchPress_g07_c06.avi,279068,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g07_c06.avi
bench_press,v_BenchPress_g17_c06.avi,310610,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g17_c06.avi
bench_press,v_BenchPress_g17_c06.avi,310610,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g17_c06.avi
bench_press,v_BenchPress_g17_c06.avi,310610,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g17_c06.avi
bench_press,v_BenchPress_g20_c01.avi,287096,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g20_c01.avi
bench_press,v_BenchPress_g20_c01.avi,287096,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g20_c01.avi
bench_press,v_BenchPress_g20_c01.avi,287096,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g20_c01.avi
bench_press,v_BenchPress_g16_c03.avi,333342,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g16_c03.avi
bench_press,v_BenchPress_g16_c03.avi,333342,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g16_c03.avi
bench_press,v_BenchPress_g16_c03.avi,333342,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g16_c03.avi
bench_press,v_BenchPress_g06_c03.avi,196750,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/BenchPress/v_BenchPress_g06_c03.avi
bench_press,v_BenchPress_g06_c03.avi,196750,3,bench_press,BenchPress,/Users/josephkamil/Desktop/Capstone/Archived_Datasets/ucf50/UCF50/BenchPress/v_BenchPress_g06_c03.avi
bench_press,v_BenchPress_g06_c03.avi,196750,3,bench_press,not_oly,/Users/josephkamil/Desktop/Capstone/Oly_Data/raw/not_oly/v_BenchPress_g06_c03.avi
push_press,shoulder press_9.mp4,7599356,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_9.mp4
strict_press,shoulder press_9.mp4,7599356,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_9.mp4
push_press,shoulder press_8.mp4,3580142,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_8.mp4
strict_press,shoulder press_8.mp4,3580142,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_8.mp4
push_press,17496a37-c1f7-4105-9c07-e7cfbca06106.mp4,591381,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/17496a37-c1f7-4105-9c07-e7cfbca06106.mp4
strict_press,17496a37-c1f7-4105-9c07-e7cfbca06106.mp4,591381,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/17496a37-c1f7-4105-9c07-e7cfbca06106.mp4
push_press,shoulder press_23.mp4,1338571,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_23.mp4
strict_press,shoulder press_23.mp4,1338571,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_23.mp4
push_press,shoulder press_22.mp4,607691,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_22.mp4
strict_press,shoulder press_22.mp4,607691,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_22.mp4
push_press,b066cbc1-931a-4af5-b668-36e98e7091b6.mp4,7257779,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/b066cbc1-931a-4af5-b668-36e98e7091b6.mp4
strict_press,b066cbc1-931a-4af5-b668-36e98e7091b6.mp4,7257779,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/b066cbc1-931a-4af5-b668-36e98e7091b6.mp4
push_press,b8a72e6b-f7ad-406a-9aa5-a3df903ec40e.mp4,3736972,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/b8a72e6b-f7ad-406a-9aa5-a3df903ec40e.mp4
strict_press,b8a72e6b-f7ad-406a-9aa5-a3df903ec40e.mp4,3736972,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/b8a72e6b-f7ad-406a-9aa5-a3df903ec40e.mp4
push_press,555859e7-8a16-4494-8dca-dff27cbdd9c8.mp4,2249523,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/555859e7-8a16-4494-8dca-dff27cbdd9c8.mp4
strict_press,555859e7-8a16-4494-8dca-dff27cbdd9c8.mp4,2249523,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/555859e7-8a16-4494-8dca-dff27cbdd9c8.mp4
push_press,shoulder press_25.mp4,725697,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_25.mp4
strict_press,shoulder press_25.mp4,725697,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_25.mp4
push_press,shoulder press_18.mp4,725697,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_18.mp4
strict_press,shoulder press_18.mp4,725697,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_18.mp4
push_press,shoulder press_24.mp4,3252732,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_24.mp4
strict_press,shoulder press_24.mp4,3252732,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_24.mp4
push_press,shoulder press_20.MOV,65393361,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_20.MOV
strict_press,shoulder press_20.MOV,65393361,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_20.MOV
push_press,fc319e88-4be0-467e-9dfd-cb7b3512f3ed.mp4,2601951,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/fc319e88-4be0-467e-9dfd-cb7b3512f3ed.mp4
strict_press,fc319e88-4be0-467e-9dfd-cb7b3512f3ed.mp4,2601951,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/fc319e88-4be0-467e-9dfd-cb7b3512f3ed.mp4
push_press,shoulder press_21.mov,7523060,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_21.mov
strict_press,shoulder press_21.mov,7523060,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_21.mov
push_press,shoulder press_19.MOV,74479189,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_19.MOV
strict_press,shoulder press_19.MOV,74479189,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_19.MOV
push_press,6397dc79-5ba3-4244-a426-c24d6e7cfeb0.mp4,461046,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/6397dc79-5ba3-4244-a426-c24d6e7cfeb0.mp4
strict_press,6397dc79-5ba3-4244-a426-c24d6e7cfeb0.mp4,461046,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/6397dc79-5ba3-4244-a426-c24d6e7cfeb0.mp4
push_press,51f72e68-ec28-4272-b15c-45586c244398.mp4,3615048,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/51f72e68-ec28-4272-b15c-45586c244398.mp4
strict_press,51f72e68-ec28-4272-b15c-45586c244398.mp4,3615048,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/51f72e68-ec28-4272-b15c-45586c244398.mp4
push_press,shoulder press_3.MOV,45937856,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_3.MOV
strict_press,shoulder press_3.MOV,45937856,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_3.MOV
push_press,30fe126e-0985-48af-813f-65c30d49913d.mp4,2391820,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/30fe126e-0985-48af-813f-65c30d49913d.mp4
strict_press,30fe126e-0985-48af-813f-65c30d49913d.mp4,2391820,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/30fe126e-0985-48af-813f-65c30d49913d.mp4
push_press,f44ec93a-ce42-46a4-97f4-015bea952a00.mp4,6979211,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/f44ec93a-ce42-46a4-97f4-015bea952a00.mp4
strict_press,f44ec93a-ce42-46a4-97f4-015bea952a00.mp4,6979211,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/f44ec93a-ce42-46a4-97f4-015bea952a00.mp4
push_press,shoulder press_4.MOV,53886217,2,"push_press,strict_press",push_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/push_press/shoulder press_4.MOV
strict_press,shoulder press_4.MOV,53886217,2,"push_press,strict_press",strict_press,/Users/josephkamil/Desktop/Capstone/data/dataset_v2/raw/strict_press/shoulder press_4.MOV
